,sentence,label
0,"A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat. Based on that information, is the claim Actors who are also martial arts experts face off as opponents with the good guy in brown and black and the bad guy wearing red and a black hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a black shirt wearing a white and black hat. Based on that information, is the claim A man is wearing a black and white hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person has jumped in the air with one foot stretched toward a man on the ground who is wearing a red shirt and a hat. Based on that information, is the claim A person jumps towards a man in a hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
The guy in the black and yellow vest has a black hat on. Based on that information, is the claim A man in a bumblebee-colored vest and blue jeans is wearing a black hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black hat. Based on that information, is the claim Actors who are also martial arts experts face off as opponents with the good guy in brown and black and the bad guy wearing red and a black hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A wet child stands in chest deep ocean water. Based on that information, is the claim A child is in the ocean ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man holds up an orange starfish while standing chest deep in the ocean. Based on that information, is the claim A man is in the ocean while on vacation. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Man thigh deep in the ocean splashes water in the air Based on that information, is the claim A man stands in the ocean. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A child is laying on a bodyboard in the ocean with a man's head in the background. Based on that information, is the claim A child is swimming by himself in the ocean while his parents sit on the beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A wet child stands in chest deep ocean water. Based on that information, is the claim A child is in the ocean ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Three young girls in winter clothing and hats look at disposable cameras they are holding. Based on that information, is the claim The temperature is a scalding 100 degrees fahrenheit. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The skier is buried in the snow. Based on that information, is the claim It's 100 degrees ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Three young girls in winter coats and hats inspect cameras. Based on that information, is the claim the girls are sleeping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A pair of people in heavy winter jackets rides through the snow on a snowmobile. Based on that information, is the claim The temperature is over 100 degrees. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Three young girls in winter clothing and hats look at disposable cameras they are holding. Based on that information, is the claim The temperature is a scalding 100 degrees fahrenheit. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A man with a red helmet and numbers on his arm and leg is riding a red racing bike. Based on that information, is the claim A tall man is sitting on a swingset in a deserted park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A child in a red jumpsuit and blue helmet riding a bike. Based on that information, is the claim A child is preparing to do a trick on a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man in a helmet is riding a bike. Based on that information, is the claim A man riding in a car. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A man wearing a blue helmet is riding in the dirt on his bike. Based on that information, is the claim A man racing others. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man with a red helmet and numbers on his arm and leg is riding a red racing bike. Based on that information, is the claim A tall man is sitting on a swingset in a deserted park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick. Based on that information, is the claim A man in a red cape and a hat with three feathers sits by himself. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a black hat is sitting on a stool in front of a lime green door with a speaker on his right side. Based on that information, is the claim Someone is by the lime green door ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A dark-skinned man with a pink hat sitting on a bench in front of a teal green wall. Based on that information, is the claim A man sits on a bench as he awaits a date ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man in a green hat sitting on a bench. Based on that information, is the claim A man is sitting on a bench in a park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick. Based on that information, is the claim A man in a red cape and a hat with three feathers sits by himself. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"The white dog is pulling a large stick. Based on that information, is the claim The dog is playing tug of war with a stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A large white dog is playing with a large stick. Based on that information, is the claim The large dog is white ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A dog chews on a stick. Based on that information, is the claim The dog is playing with his toy stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a dog bites a stick. Based on that information, is the claim A dog fetches a stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

The white dog is pulling a large stick. Based on that information, is the claim The dog is playing tug of war with a stick. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A tree worker with a hard hat is cutting down a branch. Based on that information, is the claim The tree appears to be dead. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man with a hard hat carries a tree branch. Based on that information, is the claim The man with the hard hat had cut down a tree. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A worker is cutting down the limbs of a tree by using a special tool. Based on that information, is the claim A worker is cutting limbs with a chain saw. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A brown bird is sitting on a tree branch. Based on that information, is the claim A brown bird is sitting in a nest on a tree branch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A tree worker with a hard hat is cutting down a branch. Based on that information, is the claim The tree appears to be dead. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A child plays with her father's boots. Based on that information, is the claim A child players with her father's boots while he is at work. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A young child in a blue outfit plays with a watch he is wearing. Based on that information, is the claim A child plays with his father's watch that he has been given and is wearing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A young woman is holding a man's arm. Based on that information, is the claim A teenage girl is grasping her father's elbow. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A child in a red shirt is sitting on his father's shoulders. Based on that information, is the claim Child sits on fathers shoulders ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A child plays with her father's boots. Based on that information, is the claim A child players with her father's boots while he is at work. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A young boy in a hoodie climbs a red slide sitting on a red and green checkered background. Based on that information, is the claim A red slide on the patio is next to a small swing set. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","a boy jumps onto a inflatable water slide Based on that information, is the claim A boy falls off a swing set. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A girl goes down a red slide. Based on that information, is the claim A girl is on a slide ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A young boy in a green shirt with red shorts on a swing hanging from a tree branch. Based on that information, is the claim A boy in a green shirt and red shorts is swinging on a tree swing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A young boy in a hoodie climbs a red slide sitting on a red and green checkered background. Based on that information, is the claim A red slide on the patio is next to a small swing set. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconclusion"
0,"A lioness closes in on its prey. Based on that information, is the claim a lioness preying ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The lioness attacks a wildebeest on a plain. Based on that information, is the claim On the plains the lioness attacks her prey. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A lioness chases a black animal with horns. Based on that information, is the claim A lioness chases an antelope. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a lioness is chasing a black bison across a grassy plain. Based on that information, is the claim A black bison is escaping from a lioness ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A lioness closes in on its prey. Based on that information, is the claim a lioness preying ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A female gymnast in black and red being coached on bar skills. Based on that information, is the claim The female gymnast is training. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A female gymnast performing a jump. Based on that information, is the claim A gymnast is jumping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A female gymnast is jumping in the air. Based on that information, is the claim A female is inside a gym ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A female gymnast in a red and blue leotard does a back flip on the balance beam. Based on that information, is the claim A crowd is watching a gymnast ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A female gymnast in black and red being coached on bar skills. Based on that information, is the claim The female gymnast is training. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A woman in a white hijab digs into the ground. Based on that information, is the claim the pigs eat dogs ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman in a shawl digs a hole in the ground. Based on that information, is the claim A woman digs a hole in the ground. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman at graduation without a cap on. Based on that information, is the claim the pigs eat bugs ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A man with a motorcycle helmet lounges in the sun next to a body of water. Based on that information, is the claim the pigs eat cheese ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A woman in a white hijab digs into the ground. Based on that information, is the claim the pigs eat dogs ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A smiling girl slides down a purple slide feet first. Based on that information, is the claim A girl goes down a slide. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A girl goes down a red slide. Based on that information, is the claim A girl is on a slide ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A girl slides down a purple slide. Based on that information, is the claim The girl is on a slide. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A girl going down a slide. Based on that information, is the claim A girl goes down a slide. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A smiling girl slides down a purple slide feet first. Based on that information, is the claim A girl goes down a slide. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A skateboarder with a black and white hat at the top of a jump on a snowy day. Based on that information, is the claim A skateboarded is jogging down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A skateboarded is doing a handstand on a board in the street. Based on that information, is the claim A skateboarder is doing a handstand in front of an audience. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A skateboarder skates on a white wall near the street. Based on that information, is the claim A skateboarder is skating on a wall. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man wearing a black and white jump suite is jogging down a road. Based on that information, is the claim A man is doing his morning jogging exercise. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A skateboarder with a black and white hat at the top of a jump on a snowy day. Based on that information, is the claim A skateboarded is jogging down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"A man stands by two face structures on Easter Island. Based on that information, is the claim A man on Easter Island. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A family is enjoying the water. Based on that information, is the claim The family is playing at the beach on Hilton Head Island. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person stands next to the Easter Island statues. Based on that information, is the claim A person is at an island. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man beige shirt having a drink. Based on that information, is the claim A man is sitting at the bar having a Long Island. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man stands by two face structures on Easter Island. Based on that information, is the claim A man on Easter Island. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"a man in a red shirt is laying on the grass reaching out to another person. Based on that information, is the claim The man is reaching for his wife. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","a man on the ground stretches his hands out to another person. Based on that information, is the claim a man is laying in the grass ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
This is a young guy reaching for a falcon on a perch. Based on that information, is the claim A man is reaching for a bird. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man in a black jacket reaching into a blue bucket. Based on that information, is the claim A man is reaching for the red bucket a child is using to make a sand castle. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

a man in a red shirt is laying on the grass reaching out to another person. Based on that information, is the claim The man is reaching for his wife. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Three women are smiling and making cupcakes. Based on that information, is the claim Three women make cupcakes for a bake sale. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Three young women smiling for a photo. Based on that information, is the claim The women are in a photo booth. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Three young women smiling while the lady with the red-hair makes a peace gesture. Based on that information, is the claim Three men are making the peace sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Three women dressed up, smiling and walking in the wind. Based on that information, is the claim Three women dressed up ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Three women are smiling and making cupcakes. Based on that information, is the claim Three women make cupcakes for a bake sale. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Men in hard hats work along a wall. Based on that information, is the claim Guys are working near a wall. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Men in white hard hats and orange vests are working on a wall. Based on that information, is the claim Men in hard hats are working on a sidewalk. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Men in hard hats are standing outside a building. Based on that information, is the claim Construction workers are smoking near a work site ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Men are working by a cement mixer. Based on that information, is the claim Guys working near a cement mixer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Men in hard hats work along a wall. Based on that information, is the claim Guys are working near a wall. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"The farmers are out working hard on there tractor, they have on their overalls and the machine is almost fixed. Based on that information, is the claim People wearing shorts are standing around doing nothing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","a guy working on hard stairs. Based on that information, is the claim there is someone working on the stairway ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
This machine is working in the dirt. Based on that information, is the claim A machine is doing something ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Four farmers working their field of hay. Based on that information, is the claim The farmers are harvesting the hay field. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

The farmers are out working hard on there tractor, they have on their overalls and the machine is almost fixed. Based on that information, is the claim People wearing shorts are standing around doing nothing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"Two men working on farm equipment that is being pulled by two horses. Based on that information, is the claim The equipment is being pulled by sheep. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman wearing a white top is riding on a red vehicle being pulled by two beige horses. Based on that information, is the claim A pageant queen in a car being pulled by two horses. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A dead bull is being pulled out of an arena by horses. Based on that information, is the claim An animal is being moved by other animals. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man is running behind a dogsled being pulled by four dogs. Based on that information, is the claim A man is being pulled by himself. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Two men working on farm equipment that is being pulled by two horses. Based on that information, is the claim The equipment is being pulled by sheep. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A Skier ski-jumping while two other skiers watch his act. Based on that information, is the claim A skier down the road skiying ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A skier is coming down a hill. Based on that information, is the claim Skier going down a hill. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A skier on red skis is flipping upside down between two trees. Based on that information, is the claim Skier performing a trick ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A snow skier flies through the air, while other skiers going up the tow rope look on. Based on that information, is the claim People are going skiing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A Skier ski-jumping while two other skiers watch his act. Based on that information, is the claim A skier down the road skiying ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Three young boys enjoying a day at the beach. Based on that information, is the claim The boys are in the beach ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Three boys enjoying a beautiful day at the beach. Based on that information, is the claim Boys are playing video games. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
Three boys walk on the beach. Based on that information, is the claim Three boys are walking in the sand. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Three little boys are playing at the beach. Based on that information, is the claim a man is buried in the sand ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Three young boys enjoying a day at the beach. Based on that information, is the claim The boys are in the beach ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Three children hold a boy's arms down while another boy in a hat shoots a water gun at him. Based on that information, is the claim The boy holds down his laughing nephew as his sister sprays him with water. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A young boy shoots a toy gun while standing next to a bench. Based on that information, is the claim The boy is playing with his pet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
One boys sits on a giant mortar gun as another boy walks toward him. Based on that information, is the claim A boy is firing a gun as another boy sits nearby. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A boy in a pool squirts a bright green water gun. Based on that information, is the claim A boy squirts a water gun at his friend. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

Three children hold a boy's arms down while another boy in a hat shoots a water gun at him. Based on that information, is the claim The boy holds down his laughing nephew as his sister sprays him with water. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A dog runs. Based on that information, is the claim The dog is running outside ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A dog is running on the beach. Based on that information, is the claim A big dog runs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A dog is running in the snow. Based on that information, is the claim The dog is eating snow as he runs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
The dog is running through a field. Based on that information, is the claim A mammal runs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A dog runs. Based on that information, is the claim The dog is running outside ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A brown and black dog runs on the grass outdoors in front of a sidewalk. Based on that information, is the claim The big dog is playing with a toy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A brown dog laying in the grass with a white chew toy. Based on that information, is the claim A black dog is running around on the grass. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A white and brown dog is playing in the dirt with a toy. Based on that information, is the claim A black dog is playing in the dirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A big tan dog runs on a field filled with grass and weeds. Based on that information, is the claim The animal is outdoors ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A brown and black dog runs on the grass outdoors in front of a sidewalk. Based on that information, is the claim The big dog is playing with a toy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A black mother in an orange dress with her two little boys and husband at an outdoor market stand. Based on that information, is the claim A family skeet shooting ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in white runs an outdoor stand. Based on that information, is the claim A woman in white runs an outdoor stand. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A tattooed man dress in black with an orange hat sings and plays the guitar. Based on that information, is the claim A guitarist is wearing an orange hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A girl in an orange dress is drawing on the ground with chalk. Based on that information, is the claim A girl eats her sandwich at the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A black mother in an orange dress with her two little boys and husband at an outdoor market stand. Based on that information, is the claim A family skeet shooting ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A group of kids play on a colorful structure. Based on that information, is the claim A group of kids are outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A group of kids playing on bicycles on a trial. Based on that information, is the claim A group of kids is bicycling outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
In this photo, A group of kids are camping. Based on that information, is the claim There is a group of kids outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A group of young kids watch a group of older kids play soccer on a city street. Based on that information, is the claim A group of fat kids watch a group of older kids play soccer on a city street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A group of kids play on a colorful structure. Based on that information, is the claim A group of kids are outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man walking and carrying a notebook. Based on that information, is the claim The man is on his way to class. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a light blue shirt is carrying a notebook. Based on that information, is the claim A student carrying a notebook. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A person is walking on a busy street while wearing a backpack. Based on that information, is the claim A person on their way to class. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A happy toddler is carrying a notebook. Based on that information, is the claim The toddler is happy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A man walking and carrying a notebook. Based on that information, is the claim The man is on his way to class. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man in an overcoat putting on his gloves at a subway station. Based on that information, is the claim A person is waiting for the train. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman is waiting for a subway train. Based on that information, is the claim People are in the subway station. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man sleeping on a bench in a subway station. Based on that information, is the claim A man is taking a nap waiting for his subway to get there. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A woman in a black coat is putting makeup on in a train. Based on that information, is the claim A person reading on the train. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A man in an overcoat putting on his gloves at a subway station. Based on that information, is the claim A person is waiting for the train. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"One confused man is standing and staring off into the distance in front of some ticket collecting machines. Based on that information, is the claim The man is confused. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","a woman standing in front of a group of people looking confused Based on that information, is the claim A woman is confused. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
An old lady standing on a porch looking off in the distance Based on that information, is the claim A woman is staring off at something. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A firefighter staring off into the distance at the chaos. Based on that information, is the claim The firefighter lit the fire. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

One confused man is standing and staring off into the distance in front of some ticket collecting machines. Based on that information, is the claim The man is confused. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Under the glaring light of a fluorescent bulb, men in dark clothing and hats approach fare card machines; one older man in a blue scarf glances up as he puts on his gloves. Based on that information, is the claim The men are wearing bright suits in the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Two men in blue clothing sit on a boat. Based on that information, is the claim Two men in blue suits were on a boat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: none
Three men in hard hats and sunglasses approach a large white freight truck. Based on that information, is the claim Three men are on the way to work. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Two older men in dark sweaters are standing on a sidewalk. Based on that information, is the claim Two older men in heavy sweaters are standing outside in the snow. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

Under the glaring light of a fluorescent bulb, men in dark clothing and hats approach fare card machines; one older man in a blue scarf glances up as he puts on his gloves. Based on that information, is the claim The men are wearing bright suits in the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"two dogs fighting over a pink and red toy Based on that information, is the claim The dogs are in the backyard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Two blond dogs are fighting on a frosty lawn. Based on that information, is the claim The two dogs fight over the toy on the lawn. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Two dogs fighting over a toy in the snow. Based on that information, is the claim Two dogs fight over the brand new toy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Three dogs fight for a green chew toy on a stone walkway. Based on that information, is the claim The dogs are fighting over a toy in the kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

two dogs fighting over a pink and red toy Based on that information, is the claim The dogs are in the backyard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  entails"
0,"A group of friends are sitting at a table while drinking alcohol at their local pub. Based on that information, is the claim a group of friends are at the table ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A group of four friends are drinking alcohol at a party. Based on that information, is the claim A group of 4 is drinking plain soda. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A group of friends is posing in a pub. Based on that information, is the claim A group of friends celebrate their graduation in a pub. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A group of people are sitting at a picnic table drinking while some are making faces. Based on that information, is the claim A group of friends are socializing around a picnic table full of drinks and food. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A group of friends are sitting at a table while drinking alcohol at their local pub. Based on that information, is the claim a group of friends are at the table ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entails"
0,"A person wearing a red shirt is falling off a white surfboard. Based on that information, is the claim A person is falling off their bicycle. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person is falling off their surfboard. Based on that information, is the claim A person falls from their surfboard in a competition. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A person does tricks on their bike. Based on that information, is the claim A person is falling off their bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a man falling off of a surfboard in the ocean Based on that information, is the claim There is a man falling off of a surfboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A person wearing a red shirt is falling off a white surfboard. Based on that information, is the claim A person is falling off their bicycle. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A man is walking past a large sign that says E.S.E. Electronics. Based on that information, is the claim There is a man next to a sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man using a cellphone is walking past a sign. Based on that information, is the claim A man is texting and walks past a stop sign into traffic. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a man carrying a sign that says free hug along the sidewalk. Based on that information, is the claim A man carries a sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A large man is sitting on a bench next to a Subway sign. Based on that information, is the claim A man is reading a newspaper on a bench by a sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man is walking past a large sign that says E.S.E. Electronics. Based on that information, is the claim There is a man next to a sign. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
